0,1,2,3,4,5,6,7,8,9,10
657daf20122fa666071ab0da,000000000D1123400150 - 5370-273-214,Pass ,Pass ,395,394,Pass ,null,null,Pass ,50,
657daf20122fa666071aadc1,000000000C1123400177 - 5370-273-235,Pass ,Pass ,396,396,Pass ,null,null,Pass ,55,
657daf20122fa666071aaf59,000000000D1123290065 - 5370-273-204,null,Pass ,459,437,null,Pass ,Pass ,null,30,
657daf20122fa666071aaf5a,000000000D1123290066 - 5370-273-204,null,Pass ,460,437,null,Pass ,Pass ,null,30,
657daf20122fa666071ab0ea,000000000D1123410053 - 5370-271-209,null,Pass ,397,null,Pass ,null,null,Pass ,58,
657daf20122fa666071aadc4,000000000C1123400180 - 5370-273-235,Pass ,Pass ,396,396,Pass ,null,null,Pass ,55,
657daf20122fa666071aadc5,000000000C1123400181 - 5370-273-235,Pass ,Pass ,397,399,Pass ,null,null,Pass ,55,
657daf20122fa666071aaf63,000000000D1123290117 - 5370-273-204,null,Pass ,436,436,null,Pass ,Pass ,null,50,
657daf20122fa666071aadc8,000000000C1123400197 - 5370-273-235,Pass ,Pass ,392,396,Pass ,null,null,Pass ,50,
657daf20122fa666071aaf69,000000000D1123290205 - 5370-273-209,Pass ,Pass ,394,395,Pass ,Pass ,Pass ,Pass ,30,
657daf20122fa666071aadcb,000000000C1123400202 - 5370-273-235,Pass ,Pass ,396,395,Pass ,null,null,Pass ,50,
657daf20122fa666071aaf6f,000000000D1123290247 - 5370-273-238,Pass ,Pass ,393,399,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aadcf,000000000C1123400208 - 5370-270-203,Pass ,null,null,32,Pass ,null,null,Pass ,null,
657daf20122fa666071aaf7b,000000000D1123300151 - 5370-273-214,Pass ,Pass ,396,395,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aadd2,000000000C1123400211 - 5370-169-208,Pass ,null,null,27,Pass ,null,null,Pass ,null,
657daf20122fa666071aaf84,000000000D1123300185 - 5370-273-214,Pass ,Pass ,392,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aadd3,000000000C1123410031 - 5370-169-214,null,null,null,396,Pass ,null,null,Pass ,null,
657daf20122fa666071aaf89,000000000D1123300206 - 5370-271-204,Pass ,Pass ,457,457,Pass ,Pass ,Pass ,Pass ,30,
657daf20122fa666071aadd6,000000000C1123410043 - 5370-270-204,null,null,455,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aaf92,000000000D1123310052 - 5370-273-214,Pass ,Pass ,398,396,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071aadd7,000000000C1123410156 - 5370-169-209,Pass ,null,null,396,Pass ,null,null,Pass ,null,
657daf20122fa666071aadd9,000000000C1123410160 - 5370-169-209,Pass ,null,null,395,Pass ,null,null,Pass ,null,
657daf20122fa666071aaf94,000000000D1123310054 - 5370-273-214,Pass ,Pass ,397,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaf96,000000000D1123310062 - 5370-273-204,Pass ,Pass ,456,457,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaddb,000000000C1123420019 - 5370-169-214,Pass ,null,null,397,Pass ,null,null,Pass ,null,
657daf20122fa666071aafa2,000000000D1123310152 - 5370-273-204,Pass ,Pass ,397,396,Pass ,Pass ,Pass ,Pass ,38,
657daf20122fa666071aadde,000000000C1123420080 - 5370-273-235,Pass ,Pass ,398,396,Pass ,null,null,Pass ,100,
657daf20122fa666071aaddf,000000000C1123420081 - 5370-273-235,Pass ,Pass ,395,393,Pass ,null,null,Pass ,50,
657daf20122fa666071aafac,000000000D1123310218 - 5370-273-214,null,Pass ,396,393,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aafad,000000000D1123310221 - 5370-273-214,null,Pass ,393,393,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aade2,000000000C1123420084 - 5370-273-235,Pass ,Pass ,430,425,Pass ,null,null,Pass ,50,
657daf20122fa666071aade3,000000000C1123420085 - 5370-270-209,Pass ,null,400,null,Pass ,null,null,Pass ,null,
657daf20122fa666071aafb9,000000000D1123320043 - 5370-273-204,Pass ,Pass ,396,393,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aafba,000000000D1123320044 - 5370-273-204,Pass ,Pass ,398,399,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aade8,000000000C1123430025 - 5370-273-274,Pass ,Pass ,459,459,Pass ,null,null,Pass ,50,
657daf20122fa666071aadeb,000000000C1123430146 - 5370-273-235,Pass ,Pass ,392,392,Pass ,null,null,Pass ,100,
657daf20122fa666071aafc7,000000000D1123320159 - 5370-273-141,Pass ,null,null,459,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aafcb,000000000D1123320226 - 5370-273-204,Pass ,Pass ,459,465,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aadef,000000000C1123430150 - 5370-273-235,Pass ,Pass ,415,415,Pass ,null,null,Pass ,50,
657daf20122fa666071aadf2,000000000C1123430153 - 5370-273-235,Pass ,Pass ,392,392,Pass ,null,null,Pass ,50,
657daf20122fa666071aafd9,000000000D1123330113 - 5370-273-204,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,65,
657daf20122fa666071aafda,000000000D1123330261 - 5370-273-204,Pass ,Pass ,458,438,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aadf4,000000000C1123430157 - 5370-169-214,null,null,null,394,null,null,null,null,null,
657daf20122fa666071aadf9,000000000C1123430204 - 5370-270-204,null,null,459,null,null,null,null,null,null,
657daf20122fa666071aafe9,000000000D1123330318 - 5370-273-204,Pass ,Pass ,435,462,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aafea,000000000D1123340001 - 5370-169-265,Pass ,- ,254,254,Pass ,Pass ,Pass ,Pass ,null,
657daf20122fa666071aadfe,000000000C1123430240 - 5370-169-209,Pass ,null,null,392,Pass ,null,null,Pass ,null,
657daf20122fa666071aaffa,000000000D1123340028 - 5370-273-214,Pass ,Pass ,399,399,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aae01,000000000C1123440068 - 5370-169-214,Pass ,null,null,393,Pass ,null,null,Pass ,null,
657daf20122fa666071aaffd,000000000D1123340032 - 5370-273-214,Pass ,Pass ,390,407,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aae07,000000000C1123440187 - 5370-273-235,Pass ,Pass ,396,396,Pass ,null,null,Pass ,50,
657daf20122fa666071ab005,000000000D1123340119 - 5370-273-204,Pass ,Pass ,462,463,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aae08,000000000C1123440188 - 5370-169-214,Pass ,null,null,459,Pass ,null,null,Pass ,null,
657daf20122fa666071ab00b,000000000D1123340160 - 5370-273-214,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aae0c,000000000C1123440356 - 5370-273-235,Pass ,Pass ,396,395,Pass ,null,null,Pass ,50,
657daf20122fa666071ab013,000000000D1123340227 - 5370-273-209,Pass ,Pass ,400,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aae0d,000000000C1123440358 - 5370-169-214,Pass ,null,null,392,Pass ,null,null,Pass ,null,
657daf20122fa666071ab01a,000000000D1123340282 - 5370-273-209,Pass ,Pass ,402,400,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aae13,000000000D1123140024 - 5370-273-209,Pass ,Pass ,393,390,Pass ,Pass ,Pass ,Pass ,65,
657daf20122fa666071ab022,000000000D1123340298 - 5370-273-214,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab028,000000000D1123350109 - 5370-273-204,Pass ,Pass ,437,457,Pass ,Pass ,Pass ,Pass ,36,
657daf20122fa666071aae15,000000000D1123140026 - 5370-273-209,Pass ,Pass ,392,393,Pass ,Pass ,Pass ,Pass ,65,
657daf20122fa666071aae18,000000000D1123140049 - 5370-273-209,Pass ,Pass ,395,392,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071ab038,000000000D1123360084 - 5370-273-204,Pass ,Pass ,455,465,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071ab039,000000000D1123360087 - 5370-273-204,Pass ,Pass ,455,465,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aae1a,000000000D1123140088 - 5370-271-209,Pass ,Pass ,395,null,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aae20,000000000D1123140110 - 5370-271-203,Pass ,Pass ,31.9,null,Pass ,null,null,Pass ,50,
657daf20122fa666071ab043,000000000D1123360135 - 5370-273-209,Pass ,Pass ,391,397,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071ab044,000000000D1123360136 - 5370-273-209,Pass ,Pass ,432,393,Pass ,Pass ,Pass ,Pass ,56,
657daf20122fa666071aae21,000000000D1123140111 - 5370-271-203,Pass ,Pass ,31.9,null,Pass ,null,null,Pass ,50,
657daf20122fa666071aae25,000000000D1123150004 - 5370-273-209,Pass ,Pass ,389,389,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071ab04f,000000000D1123360231 - 5370-271-204,Pass ,Pass ,460,465,Pass ,Pass ,Pass ,Pass ,45,
657daf20122fa666071ab051,000000000D1123360233 - 5370-273-214,Pass ,Pass ,398,400,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aae26,000000000D1123150014 - 5370-271-204,Pass ,Pass ,458,null,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aae29,000000000D1123150038 - 5370-271-204,Pass ,Pass ,458,null,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab05f,000000000D1123360273 - 5370-273-214,Pass ,Pass ,398,398,Pass ,Pass ,Pass ,Pass ,45,
657daf20122fa666071ab065,000000000D1123370071 - 5370-273-214,Pass ,Pass ,400,423,Pass ,Pass ,Pass ,Pass ,75,
657daf20122fa666071aae2d,000000000D1123150042 - 5370-273-209,Pass ,Pass ,390,389,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab073,000000000D1123370259 - 5370-273-204,Pass ,Pass ,456,453,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aae2f,000000000D1123150154 - 5370-271-204,Pass ,Pass ,462,null,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab07f,000000000D1123370301 - 5370-273-204,Pass ,Pass ,399,400,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab084,000000000D1123380027 - 5370-273-214,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071aae36,000000000D1123160174 - 5370-273-236,Pass ,Pass ,441,463,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071aae37,000000000D1123160175 - 5370-273-236,Pass ,Pass ,459,435,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab08e,000000000D1123380143 - 5370-273-214,Pass ,Pass ,399,399,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071ab08f,000000000D1123380144 - 5370-273-214,Pass ,Pass ,393,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aae3b,000000000D1123170140 - 5370-271-204,Pass ,Pass ,462,null,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab09e,000000000D1123390030 - 5370-273-214,Pass ,Pass ,396,396,Pass ,null,null,Pass ,50,
657daf20122fa666071aae3e,000000000D1123170148 - 5370-271-214,Pass ,Pass ,399.1,null,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071ab0aa,000000000D1123390102 - 5370-273-214,Pass ,Pass ,396,396,Pass ,null,null,Pass ,50,
657daf20122fa666071aae43,000000000D1123170159 - 5370-169-262,Pass ,null,null,313,Pass ,Pass ,Pass ,Pass ,90,
657daf20122fa666071ab0b2,000000000D1123390129 - 5370-273-214,Pass ,Pass ,394,396,Pass ,null,null,Pass ,50,
657daf20122fa666071aae46,000000000D1123180011 - 5370-271-204,Pass ,Pass ,461,null,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab0c1,000000000D1123390184 - 5370-273-204,Pass ,Pass ,396,396,Pass ,null,null,Pass ,25,
657daf20122fa666071aae48,000000000D1123180034 - 5370-273-209,Pass ,Pass ,396,395,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab0c7,000000000D1123400016 - 5370-273-214,Pass ,Pass ,396,396,Pass ,null,null,Pass ,50,
657daf20122fa666071aae4c,000000000D1123180118 - 5370-273-209,Pass ,Pass ,396,394,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071ab0d3,000000000D1123400141 - 5370-273-204,Pass ,Pass ,459,459,Pass ,null,null,Pass ,25,
657daf20122fa666071aae52,000000000D1123190050 - 5370-271-204,Pass ,Pass ,457,null,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab0de,000000000D1123400165 - 5370-273-236,Pass ,Pass ,459,459,Pass ,null,null,Pass ,25,
657daf20122fa666071ab0df,000000000D1123400204 - 5370-273-213,Pass ,Pass ,25,26,Pass ,null,null,Pass ,50,
657daf20122fa666071aae53,000000000D1123190054 - 5370-271-214,Pass ,Pass ,396,null,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071ab0e9,000000000D1123410042 - 5370-273-209,null,Pass ,398,398,Pass ,null,null,Pass ,35,
657daf20122fa666071aae5a,000000000D1123200196 - 5370-273-209,Pass ,Pass ,393,395,Pass ,Pass ,Pass ,Pass ,75,
657daf20122fa666071aae5b,000000000D1123200197 - 5370-273-209,Pass ,Pass ,395,393,Pass ,Pass ,Pass ,Pass ,75,
657daf20122fa666071aae60,000000000D1123200335 - 5370-273-209,Pass ,Pass ,396,395,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aae64,000000000D1123200343 - 5370-273-203,Pass ,Pass ,32,30,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aae6b,000000000D1123210228 - 5370-271-204,Pass ,Pass ,468,null,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aae6d,000000000D1123210300 - 5370-271-204,Pass ,Pass ,460,null,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aae74,000000000D1123210405 - 5370-273-244,Pass ,Pass ,480,390,Pass ,Pass ,Pass ,Pass ,20,
657daf20122fa666071aae76,000000000D1123210407 - 5370-273-244,Pass ,Pass ,438,461,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aae7d,000000000D1123230013 - 5370-273-204,Pass ,Pass ,455,459,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aae7e,000000000D1123230014 - 5370-273-204,Pass ,Pass ,456,435,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aae86,000000000D1123230079 - 5370-273-204,Pass ,Pass ,459,456,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aae87,000000000D1123230080 - 5370-273-204,Pass ,Pass ,459,455,Pass ,Pass ,Pass ,Pass ,40,
657daf20122fa666071aae8d,000000000D1123230225 - 5370-273-236,Pass ,Pass ,456,441,Pass ,Pass ,Pass ,Pass ,25,
657daf20122fa666071aae8e,000000000D1123230230 - 5370-273-244,Pass ,Pass ,461,395,Pass ,Pass ,Pass ,Pass ,25,
657daf20122fa666071aae92,000000000D1123230405 - 5370-273-208,Pass ,Pass ,27,27,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aae99,000000000D1123240013 - 5370-273-213,Pass ,Pass ,27,26,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aae9e,000000000D1123240024 - 5370-273-214,Pass ,Pass ,397,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaea2,000000000D1123240042 - 5370-273-214,Pass ,Pass ,393,399,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaea3,000000000D1123240049 - 5370-273-209,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaea6,000000000D1123240171 - 5370-273-209,Pass ,Pass ,392,397,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaeac,000000000D1123240185 - 5370-273-214,Pass ,Pass ,396,394,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071aaeb1,000000000D1123240215 - 5370-273-214,Pass ,Pass ,396,397,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaeb5,000000000D1123240219 - 5370-273-214,Pass ,Pass ,397,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaeb7,000000000D1123240226 - 5370-273-214,Pass ,Pass ,396,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaec0,000000000D1123240257 - 5370-273-214,Pass ,Pass ,396,395,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaec2,000000000D1123240262 - 5370-273-214,Pass ,Pass ,396,395,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaeca,000000000D1123240337 - 5370-273-214,Pass ,Pass ,398,399,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaecb,000000000D1123240338 - 5370-273-214,Pass ,Pass ,396,393,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaed2,000000000D1123240356 - 5370-273-209,Pass ,Pass ,396,394,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaed8,000000000D1123240451 - 5370-273-214,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071aaedb,000000000D1123250004 - 5370-273-209,Pass ,Pass ,398,398,Pass ,Pass ,Pass ,Pass ,45,
657daf20122fa666071aaee1,000000000D1123250012 - 5370-273-214,Pass ,Pass ,396,397,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaee9,000000000D1123250231 - 5370-273-214,Pass ,Pass ,396,399,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaef0,000000000D1123250238 - 5370-273-214,Pass ,Pass ,399,398,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaef3,000000000D1123250241 - 5370-273-214,Pass ,Pass ,398,399,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaefa,000000000D1123250271 - 5370-273-214,Pass ,Pass ,396,399,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaefd,000000000D1123250279 - 5370-273-214,Pass ,Pass ,396,392,Pass ,Pass ,Pass ,Pass ,56,
657daf20122fa666071aaf06,000000000D1123260002 - 5371-273-084,Pass ,Pass ,250,250,Pass ,Pass ,Pass ,Pass ,125,
657daf20122fa666071aaf08,000000000D1123260076 - 5370-273-204,Pass ,Pass ,455,435,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aaf10,000000000D1123260185 - 5370-273-214,Pass ,Pass ,396,395,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaf14,000000000D1123260208 - 5370-273-238,Pass ,Pass ,392,393,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaf1c,000000000D1123260338 - 5370-273-204,Pass ,Pass ,null,null,Pass ,Pass ,Pass ,Pass ,60,
657daf20122fa666071aaf21,000000000D1123260406 - 5370-273-204,Pass ,Pass ,456,435,Pass ,Pass ,Pass ,Pass ,40,
657daf20122fa666071aaf29,000000000D1123270010 - 5370-273-204,Pass ,Pass ,455,436,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaf2c,000000000D1123270040 - 5370-273-204,Pass ,Pass ,435,455,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaf36,000000000D1123270128 - 5370-273-214,Pass ,Pass ,393,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaf40,000000000D1123280111 - 5370-273-214,Pass ,Pass ,397,395,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaf45,000000000D1123280156 - 5370-273-203,Pass ,Pass ,32.1,29.9,Pass ,Pass ,Pass ,Pass ,30,
657daf20122fa666071aaf4a,000000000D1123280198 - 5370-273-204,Pass ,Pass ,395,395,Pass ,Pass ,Pass ,Pass ,45,
657daf20122fa666071aaf52,000000000D1123280236 - 5370-273-203,Pass ,Pass ,31,29,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aaf57,000000000D1123290013 - 5370-273-214,null,Pass ,411,405,null,Pass ,Pass ,null,50,
657daf20122fa666071aaf60,000000000D1123290112 - 5370-273-209,null,Pass ,398,398,null,Pass ,Pass ,null,50,
657daf20122fa666071aaf65,000000000D1123290124 - 5370-273-204,null,Pass ,436,436,null,Pass ,Pass ,null,50,
657daf20122fa666071aaf67,000000000D1123290176 - 5370-273-204,null,Pass ,396,396,null,Pass ,Pass ,null,35,
657daf20122fa666071aaf6b,000000000D1123290207 - 5370-273-209,Pass ,Pass ,399,398,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaf72,000000000D1123300142 - 5370-273-209,Pass ,Pass ,400,399,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaf7d,000000000D1123300153 - 5370-273-214,Pass ,Pass ,395,401,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaf88,000000000D1123300205 - 5370-271-204,Pass ,Pass ,457,457,Pass ,Pass ,Pass ,Pass ,30,
657daf20122fa666071aaf8a,000000000D1123300207 - 5370-271-204,Pass ,Pass ,457,457,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aaf93,000000000D1123310053 - 5370-273-214,Pass ,Pass ,398,398,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaf9f,000000000D1123310073 - 5370-273-204,Pass ,Pass ,457,456,Pass ,Pass ,Pass ,Pass ,40,
657daf20122fa666071aafa1,000000000D1123310151 - 5370-273-204,Pass ,Pass ,398,398,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aafa3,000000000D1123310154 - 5370-273-204,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071aafb3,000000000D1123310227 - 5370-273-214,null,Pass ,393,393,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aafb4,000000000D1123310228 - 5370-273-214,null,Pass ,395,393,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aafc2,000000000D1123320087 - 5370-273-214,Pass ,Pass ,394,394,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aafc3,000000000D1123320088 - 5370-273-214,Pass ,Pass ,396,393,Pass ,Pass ,Pass ,Pass ,75,
657daf20122fa666071aafcc,000000000D1123330017 - 5370-273-204,Pass ,Pass ,436,436,Pass ,Pass ,Pass ,Pass ,30,
657daf20122fa666071aafd3,000000000D1123330087 - 5370-169-244,Pass ,null,null,362,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aafdb,000000000D1123330266 - 5370-273-204,Pass ,Pass ,462,432,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aafe0,000000000D1123330281 - 5370-273-204,Pass ,Pass ,465,425,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aafeb,000000000D1123340009 - 5370-273-214,Pass ,Pass ,362,400,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071aaff4,000000000D1123340020 - 5370-273-214,Pass ,Pass ,425,365,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071aaffb,000000000D1123340029 - 5370-273-214,Pass ,Pass ,399,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab002,000000000D1123340089 - 5370-273-214,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab008,000000000D1123340147 - 5370-273-214,Pass ,Pass ,393,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab00d,000000000D1123340195 - 5370-273-209,Pass ,Pass ,396,406,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab018,000000000D1123340249 - 5370-273-214,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab01e,000000000D1123340293 - 5370-273-214,Pass ,Pass ,395,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab02d,000000000D1123350151 - 5370-273-203,Pass ,Pass ,30,30,Pass ,Pass ,Pass ,Pass ,35,
657daf20122fa666071ab03f,000000000D1123360129 - 5370-273-214,Pass ,Pass ,394,394,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071ab042,000000000D1123360132 - 5370-273-214,Pass ,Pass ,393,393,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071ab04c,000000000D1123360209 - 5370-271-204,Pass ,Pass ,363,363,Pass ,Pass ,Pass ,Pass ,45,
657daf20122fa666071ab04e,000000000D1123360230 - 5370-273-209,- ,Pass ,396,396,- ,Pass ,Pass ,- ,55,
657daf20122fa666071ab05c,000000000D1123360248 - 5370-273-214,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,45,
657daf20122fa666071ab05d,000000000D1123360260 - 5370-273-214,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071ab070,000000000D1123370116 - 5370-273-214,Pass ,Pass ,436,456,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab072,000000000D1123370256 - 5370-273-204,Pass ,Pass ,453,456,Pass ,Pass ,Pass ,Pass ,25,
657daf20122fa666071ab07e,000000000D1123370300 - 5370-273-204,Pass ,Pass ,396,465,Pass ,Pass ,Pass ,Pass ,55,
657daf20122fa666071ab085,000000000D1123380028 - 5370-273-214,Pass ,Pass ,396,396,Pass ,Pass ,Pass ,Pass ,50,
657daf20122fa666071ab097,000000000D1123390005 - 5370-273-204,Pass ,Pass ,396,396,Pass ,null,null,Pass ,25,
657daf20122fa666071ab099,000000000D1123390007 - 5370-273-204,Pass ,Pass ,459,465,Pass ,null,null,Pass ,50,
657daf20122fa666071ab09f,000000000D1123390038 - 5370-273-203,Pass ,Pass ,465,465,Pass ,null,null,Pass ,50,
657daf20122fa666071ab0ad,000000000D1123390122 - 5370-273-214,Pass ,Pass ,396,396,Pass ,null,null,Pass ,50,
657daf20122fa666071ab0be,000000000D1123390181 - 5370-273-204,Pass ,Pass ,467,465,Pass ,null,null,Pass ,28,
657daf20122fa666071ab0c2,000000000D1123390193 - 5370-273-204,Pass ,"-, Pass ",396,396,Pass ,null,null,Pass ,25,
657daf20122fa666071ab0d2,000000000D1123400140 - 5370-273-204,Pass ,Pass ,459,459,Pass ,null,null,Pass ,25,
657daf20122fa666071ab0d4,000000000D1123400142 - 5370-273-204,Pass ,Pass ,459,459,Pass ,null,null,Pass ,35,
657daf20122fa666071ab0e8,000000000D1123410041 - 5370-273-209,null,Pass ,398,398,Pass ,null,null,Pass ,35,
657daf20122fa666071ab0eb,000000000D1123410057 - 5370-273-213,null,Pass ,27,27,Pass ,null,null,Pass ,35,
657daf20122fa666071ab0ec,000000000D1123410058 - 5370-273-213,null,Pass ,27,27,Pass ,null,null,Pass ,58,
657daf21122fa666071ab0ed,000000000D1123410081 - 5370-273-214,Pass ,Pass ,396,396,Pass ,null,null,Pass ,55,
657daf21122fa666071ab0ee,000000000D1123410082 - 5370-273-214,Pass ,Pass ,396,396,Pass ,null,null,Pass ,55,
657daf21122fa666071ab0ef,000000000D1123410083 - 5370-273-214,Pass ,Pass ,394,396,Pass ,null,null,Pass ,55,
657daf21122fa666071ab0f0,000000000D1123410084 - 5370-273-214,Pass ,Pass ,396,396,Pass ,null,null,Pass ,55,
657daf21122fa666071ab0f1,000000000D1123410085 - 5370-273-214,Pass ,Pass ,396,396,Pass ,null,null,Pass ,45,
657daf21122fa666071ab0f2,000000000D1123410086 - 5370-273-209,null,Pass ,396,396,Pass ,null,null,Pass ,55,
